date,temperature,rainfall,solar_radiation,wind_speed,state
2019-11-07,26.8,3.3,16.61,22.9,Maharashtra
2019-11-08,26.0,3.6,13.85,20.3,Maharashtra
2019-11-09,26.0,1.9,16.3,11.9,Maharashtra
2019-11-10,26.0,0.0,18.83,15.1,Maharashtra
2019-11-11,26.4,0.0,18.62,12.6,Maharashtra
2019-11-12,26.7,0.0,18.36,10.9,Maharashtra
2019-11-13,27.4,0.0,17.15,11.6,Maharashtra
2019-11-14,26.5,0.0,18.54,11.6,Maharashtra
2019-11-15,26.4,0.0,13.99,12.7,Maharashtra
2019-11-16,27.3,0.0,17.34,12.1,Maharashtra
2019-11-17,28.2,0.0,17.39,14.3,Maharashtra
2019-11-18,27.2,0.0,18.18,18.3,Maharashtra
2019-11-19,26.5,0.0,18.18,17.2,Maharashtra
2019-11-20,26.2,0.0,17.85,14.8,Maharashtra
2019-11-21,27.2,0.0,16.97,11.9,Maharashtra
2019-11-22,27.3,0.0,17.06,15.6,Maharashtra
2019-11-23,27.1,0.0,17.41,16.1,Maharashtra
2019-11-24,26.9,0.0,17.53,14.7,Maharashtra
2019-11-25,26.4,0.0,17.62,15.0,Maharashtra
2019-11-26,26.2,0.0,17.52,17.0,Maharashtra
2019-11-27,26.7,0.0,17.38,14.8,Maharashtra
2019-11-28,26.9,0.0,17.24,14.5,Maharashtra
2019-11-29,27.1,0.0,16.76,16.2,Maharashtra
2019-11-30,27.5,0.0,15.2,15.9,Maharashtra
2019-12-01,27.5,0.0,16.45,15.2,Maharashtra
2019-12-02,28.0,0.0,16.58,13.6,Maharashtra
2019-12-03,27.7,0.1,15.44,14.2,Maharashtra
2019-12-04,27.4,0.0,10.83,11.6,Maharashtra
2019-12-05,27.6,3.4,8.63,16.4,Maharashtra
2019-12-06,28.0,0.0,15.99,19.5,Maharashtra
2019-12-07,26.4,0.0,16.46,17.7,Maharashtra
2019-12-08,26.0,0.0,16.47,14.7,Maharashtra
2019-12-09,26.5,0.0,16.1,14.7,Maharashtra
2019-12-10,26.6,0.0,15.68,14.7,Maharashtra
2019-12-11,26.1,0.0,16.27,13.7,Maharashtra
2019-12-12,25.6,0.0,16.4,15.0,Maharashtra
2019-12-13,24.6,0.0,16.46,20.8,Maharashtra
2019-12-14,24.1,0.0,16.96,19.9,Maharashtra
2019-12-15,24.2,0.0,16.55,17.2,Maharashtra
2019-12-16,24.8,0.0,15.98,19.1,Maharashtra
2019-12-17,25.4,0.0,16.41,18.1,Maharashtra
2019-12-18,25.8,0.0,16.12,16.8,Maharashtra
2019-12-19,25.3,0.0,16.59,17.4,Maharashtra
2019-12-20,25.2,0.0,16.52,14.9,Maharashtra
2019-12-21,25.6,0.0,14.3,15.7,Maharashtra
2019-12-22,26.3,0.0,11.06,13.0,Maharashtra
2019-12-23,26.5,0.0,15.89,10.9,Maharashtra
2019-12-24,26.1,0.0,15.49,12.0,Maharashtra
2019-12-25,26.7,0.1,12.94,20.0,Maharashtra
2019-12-26,25.7,0.8,15.38,19.4,Maharashtra
2019-12-27,24.2,0.0,16.64,19.4,Maharashtra
2019-12-28,24.8,0.0,16.38,20.0,Maharashtra
2019-12-29,24.7,0.1,13.96,16.3,Maharashtra
2019-12-30,23.6,0.0,16.56,19.0,Maharashtra
2019-12-31,22.4,0.0,17.15,19.1,Maharashtra
2020-01-01,20.9,0.0,17.02,13.2,Maharashtra
2020-01-02,21.9,0.0,16.75,16.1,Maharashtra
2020-01-03,21.8,0.0,16.92,23.5,Maharashtra
2020-01-04,21.6,0.0,17.23,21.4,Maharashtra
2020-01-05,23.1,0.0,17.0,16.8,Maharashtra
2020-01-06,24.6,0.0,16.87,17.1,Maharashtra
2020-01-07,23.9,0.0,16.7,18.9,Maharashtra
2020-01-08,23.8,0.0,16.35,17.3,Maharashtra
2020-01-09,22.6,0.0,17.5,23.4,Maharashtra
2020-01-10,23.7,0.0,17.08,19.1,Maharashtra
2020-01-11,25.3,0.0,16.8,15.5,Maharashtra
2020-01-12,24.8,0.0,17.26,17.3,Maharashtra
2020-01-13,23.9,0.4,16.19,17.0,Maharashtra
2020-01-14,23.1,0.2,17.04,21.5,Maharashtra
2020-01-15,21.9,0.0,17.23,22.0,Maharashtra
2020-01-16,20.3,0.0,18.05,21.1,Maharashtra
2020-01-17,19.4,0.0,18.53,24.4,Maharashtra
2020-01-18,21.3,0.0,18.11,17.9,Maharashtra
2020-01-19,23.0,0.0,17.96,16.8,Maharashtra
2020-01-20,23.5,0.0,17.99,16.6,Maharashtra
2020-01-21,23.5,0.0,17.98,16.6,Maharashtra
2020-01-22,24.3,0.0,18.01,18.7,Maharashtra
2020-01-23,25.6,0.0,18.28,22.2,Maharashtra
2020-01-24,25.3,0.0,18.47,19.6,Maharashtra
2020-01-25,25.1,0.0,18.23,20.3,Maharashtra
2020-01-26,24.4,0.0,18.36,15.5,Maharashtra
2020-01-27,23.7,0.0,18.67,15.1,Maharashtra
2020-01-28,22.8,1.0,16.34,18.8,Maharashtra
2020-01-29,21.8,0.0,18.1,21.9,Maharashtra
2020-01-30,21.0,0.0,19.71,21.1,Maharashtra
2020-01-31,21.1,0.0,19.52,20.7,Maharashtra
2020-02-01,22.3,0.0,19.5,22.2,Maharashtra
2020-02-02,23.0,0.0,19.6,15.2,Maharashtra
2020-02-03,22.7,0.0,19.38,14.1,Maharashtra
2020-02-04,23.2,0.0,19.56,19.1,Maharashtra
2020-02-05,23.1,0.0,19.77,20.0,Maharashtra
2020-02-06,22.6,0.0,20.48,18.7,Maharashtra
2020-02-07,21.5,0.0,20.65,22.9,Maharashtra
2020-02-08,22.7,0.0,20.1,25.8,Maharashtra
2020-02-09,24.7,0.0,20.12,27.4,Maharashtra
2020-02-10,25.8,0.0,19.64,19.6,Maharashtra
2020-02-11,26.8,0.0,16.26,17.3,Maharashtra
2020-02-12,27.9,0.0,16.42,17.1,Maharashtra
2020-02-13,27.9,0.0,18.48,23.1,Maharashtra
2020-02-14,27.7,0.0,20.84,22.2,Maharashtra
2020-02-15,25.6,0.0,21.02,22.3,Maharashtra
2020-02-16,25.1,0.0,20.98,17.9,Maharashtra
2020-02-17,26.2,0.0,20.99,16.3,Maharashtra
2020-02-18,27.1,0.0,21.25,19.3,Maharashtra
2020-02-19,26.1,0.0,21.46,16.3,Maharashtra
2020-02-20,25.1,0.0,21.38,19.2,Maharashtra
2020-02-21,25.0,0.0,21.57,20.4,Maharashtra
2020-02-22,25.7,0.0,21.65,18.6,Maharashtra
2020-02-23,26.5,0.0,21.69,20.7,Maharashtra
2020-02-24,25.6,0.0,22.25,22.1,Maharashtra
2020-02-25,27.2,0.0,22.64,25.7,Maharashtra
2020-02-26,27.1,0.0,22.6,22.2,Maharashtra
2020-02-27,26.3,0.0,22.67,18.2,Maharashtra
2020-02-28,25.6,0.0,22.48,19.4,Maharashtra
2020-02-29,25.5,0.0,21.98,22.4,Maharashtra
2020-03-01,25.0,0.0,22.22,21.2,Maharashtra
2020-03-02,24.4,0.0,22.86,15.8,Maharashtra
2020-03-03,24.4,0.1,21.85,15.7,Maharashtra
2020-03-04,24.5,0.0,21.86,18.0,Maharashtra
2020-03-05,24.4,0.0,22.18,18.8,Maharashtra
2020-03-06,24.9,0.0,20.43,20.3,Maharashtra
2020-03-07,24.0,0.0,22.58,18.2,Maharashtra
2020-03-08,23.3,0.0,23.33,18.6,Maharashtra
2020-03-09,23.7,0.0,23.0,19.0,Maharashtra
2020-03-10,24.5,0.0,20.83,15.6,Maharashtra
2020-03-11,24.6,0.0,23.39,21.1,Maharashtra
2020-03-12,23.6,0.0,22.37,20.1,Maharashtra
2020-03-13,23.2,0.0,23.87,27.1,Maharashtra
2020-03-14,24.7,0.0,24.78,27.7,Maharashtra
2020-03-15,26.2,0.0,23.79,18.1,Maharashtra
2020-03-16,27.3,0.0,23.61,21.1,Maharashtra
2020-03-17,27.3,0.0,23.53,20.5,Maharashtra
2020-03-18,27.5,0.0,23.66,16.4,Maharashtra
2020-03-19,26.0,0.0,24.66,18.5,Maharashtra
2020-03-20,25.4,0.0,23.81,14.8,Maharashtra
2020-03-21,25.0,0.0,23.98,18.5,Maharashtra
2020-03-22,25.9,0.0,23.99,23.7,Maharashtra
2020-03-23,27.5,0.0,24.09,21.6,Maharashtra
2020-03-24,28.3,0.0,23.63,22.7,Maharashtra
2020-03-25,28.2,0.0,23.65,15.7,Maharashtra
2020-03-26,28.0,0.0,22.32,18.3,Maharashtra
2020-03-27,28.6,0.0,21.74,25.0,Maharashtra
2020-03-28,28.8,0.0,23.36,28.3,Maharashtra
2020-03-29,28.6,0.0,24.35,24.5,Maharashtra
2020-03-30,28.2,0.0,24.46,18.0,Maharashtra
2020-03-31,27.6,0.0,24.59,22.4,Maharashtra
2020-04-01,27.4,0.0,24.99,23.7,Maharashtra
2020-04-02,28.3,0.0,25.04,22.7,Maharashtra
2020-04-03,28.0,0.0,24.76,22.2,Maharashtra
2020-04-04,27.6,0.0,25.15,22.1,Maharashtra
2020-04-05,27.3,0.0,25.32,18.2,Maharashtra
2020-04-06,27.2,0.0,24.66,17.4,Maharashtra
2020-04-07,26.8,0.0,24.62,16.4,Maharashtra
2020-04-08,27.2,0.0,25.09,18.5,Maharashtra
2020-04-09,26.8,0.0,25.39,23.5,Maharashtra
2020-04-10,27.5,0.0,24.47,23.0,Maharashtra
2020-04-11,28.9,0.0,23.87,20.1,Maharashtra
2020-04-12,29.0,0.0,24.81,18.4,Maharashtra
2020-04-13,28.7,0.0,23.93,19.0,Maharashtra
2020-04-14,29.5,0.0,24.69,22.4,Maharashtra
2020-04-15,29.7,0.0,23.55,20.3,Maharashtra
2020-04-16,29.1,0.0,25.05,18.6,Maharashtra
2020-04-17,29.0,0.0,24.61,18.3,Maharashtra
2020-04-18,29.3,0.0,24.82,20.8,Maharashtra
2020-04-19,30.1,0.0,24.65,22.8,Maharashtra
2020-04-20,31.0,0.0,25.77,24.8,Maharashtra
2020-04-21,28.7,0.0,26.13,19.2,Maharashtra
2020-04-22,28.8,0.0,25.21,22.3,Maharashtra
2020-04-23,29.4,0.0,25.52,20.2,Maharashtra
2020-04-24,29.0,0.0,25.47,19.9,Maharashtra
2020-04-25,29.1,0.0,25.62,17.5,Maharashtra
2020-04-26,28.4,0.0,25.8,23.1,Maharashtra
2020-04-27,28.7,0.1,24.8,21.3,Maharashtra
2020-04-28,29.3,0.0,25.37,27.2,Maharashtra
2020-04-29,29.8,0.0,24.29,18.5,Maharashtra
2020-04-30,29.8,0.0,24.19,18.1,Maharashtra
2020-05-01,29.7,0.1,22.5,18.3,Maharashtra
2020-05-02,29.7,0.0,24.65,21.7,Maharashtra
2020-05-03,29.7,0.0,25.68,20.8,Maharashtra
2020-05-04,29.2,0.0,25.89,20.0,Maharashtra
2020-05-05,29.6,0.0,25.5,22.8,Maharashtra
2020-05-06,29.8,0.0,26.04,23.0,Maharashtra
2020-05-07,28.9,0.0,26.11,20.5,Maharashtra
2020-05-08,29.3,0.0,25.87,18.8,Maharashtra
2020-05-09,29.5,0.0,25.66,20.6,Maharashtra
2020-05-10,29.5,0.0,25.65,23.5,Maharashtra
2020-05-11,29.8,0.0,25.67,23.0,Maharashtra
2020-05-12,29.1,0.0,25.77,20.8,Maharashtra
2020-05-13,29.5,0.0,24.22,20.1,Maharashtra
2020-05-14,30.0,0.0,25.52,24.3,Maharashtra
2020-05-15,30.3,0.0,25.26,23.6,Maharashtra
2020-05-16,30.3,0.0,19.57,19.1,Maharashtra
2020-05-17,30.0,0.0,22.09,21.7,Maharashtra
2020-05-18,30.2,0.0,23.1,23.0,Maharashtra
2020-05-19,29.9,0.1,23.34,19.4,Maharashtra
2020-05-20,29.8,0.0,25.23,17.4,Maharashtra
2020-05-21,29.8,0.0,25.24,18.6,Maharashtra
2020-05-22,29.8,0.0,23.93,17.7,Maharashtra
2020-05-23,29.5,0.0,26.13,22.1,Maharashtra
2020-05-24,30.1,0.0,25.12,21.3,Maharashtra
2020-05-25,30.1,0.2,24.07,18.9,Maharashtra
2020-05-26,30.0,0.0,24.69,18.0,Maharashtra
2020-05-27,30.0,0.2,25.4,17.5,Maharashtra
2020-05-28,30.4,0.0,24.83,17.7,Maharashtra
2020-05-29,30.5,0.3,24.72,18.7,Maharashtra
2020-05-30,30.3,0.4,25.26,17.5,Maharashtra
2020-05-31,30.8,0.3,24.73,23.4,Maharashtra
2020-06-01,29.0,6.9,10.93,13.8,Maharashtra
2020-06-02,27.9,11.6,7.63,19.7,Maharashtra
2020-06-03,26.4,144.5,2.4,58.6,Maharashtra
2020-06-04,27.6,10.0,14.75,21.5,Maharashtra
2020-06-05,27.5,7.9,20.11,25.2,Maharashtra
2020-06-06,27.1,8.2,15.79,23.3,Maharashtra
2020-06-07,27.2,5.4,16.92,23.3,Maharashtra
2020-06-08,27.0,8.0,16.86,19.3,Maharashtra
2020-06-09,27.5,4.8,19.89,14.5,Maharashtra
2020-06-10,27.7,9.7,19.68,14.6,Maharashtra
2020-06-11,27.5,8.1,16.56,15.3,Maharashtra
2020-06-12,27.5,4.2,12.6,12.8,Maharashtra
2020-06-13,27.2,12.0,12.21,13.3,Maharashtra
2020-06-14,27.8,4.6,18.03,15.6,Maharashtra
2020-06-15,27.5,19.4,15.62,14.8,Maharashtra
2020-06-16,27.2,27.9,10.26,15.5,Maharashtra
2020-06-17,26.9,18.9,14.23,20.6,Maharashtra
2020-06-18,26.9,30.1,9.79,27.2,Maharashtra
2020-06-19,27.5,5.3,16.35,20.5,Maharashtra
2020-06-20,27.6,4.9,16.15,19.4,Maharashtra
2020-06-21,27.1,9.9,14.91,19.1,Maharashtra
2020-06-22,27.2,5.8,18.44,20.5,Maharashtra
2020-06-23,27.2,4.9,20.99,28.0,Maharashtra
2020-06-24,27.7,3.0,20.3,21.7,Maharashtra
2020-06-25,28.1,10.2,20.49,18.1,Maharashtra
2020-06-26,28.0,10.5,17.26,12.7,Maharashtra
2020-06-27,28.2,5.2,17.28,15.9,Maharashtra
2020-06-28,28.1,14.9,20.6,18.2,Maharashtra
2020-06-29,27.2,17.9,7.88,11.6,Maharashtra
2020-06-30,27.3,18.2,10.76,18.1,Maharashtra
2020-07-01,27.1,12.3,15.32,22.5,Maharashtra
2020-07-02,27.2,18.1,17.45,20.8,Maharashtra
2020-07-03,27.1,34.2,17.4,20.2,Maharashtra
2020-07-04,26.7,169.8,4.0,35.5,Maharashtra
2020-07-05,26.9,59.5,6.42,28.9,Maharashtra
2020-07-06,27.3,24.9,16.54,37.7,Maharashtra
2020-07-07,27.1,41.8,10.81,28.2,Maharashtra
2020-07-08,26.9,26.4,15.49,24.7,Maharashtra
2020-07-09,26.9,10.7,12.42,20.9,Maharashtra
2020-07-10,27.0,12.3,12.1,23.5,Maharashtra
2020-07-11,26.7,10.9,14.46,23.7,Maharashtra
2020-07-12,26.7,19.3,13.11,19.0,Maharashtra
2020-07-13,26.6,34.6,14.66,18.2,Maharashtra
2020-07-14,26.7,35.7,13.77,15.9,Maharashtra
2020-07-15,26.3,45.5,6.26,19.8,Maharashtra
2020-07-16,26.2,45.8,8.52,28.0,Maharashtra
2020-07-17,26.6,22.7,16.45,30.1,Maharashtra
2020-07-18,26.7,11.7,14.12,26.1,Maharashtra
2020-07-19,27.2,6.3,17.58,18.2,Maharashtra
2020-07-20,27.1,5.5,13.47,14.3,Maharashtra
2020-07-21,27.0,5.9,12.26,16.2,Maharashtra
2020-07-22,27.6,2.7,18.36,14.8,Maharashtra
2020-07-23,27.3,5.2,12.88,9.7,Maharashtra
2020-07-24,26.8,18.9,9.19,11.5,Maharashtra
2020-07-25,27.0,7.6,16.45,17.1,Maharashtra
2020-07-26,26.9,10.8,18.05,18.7,Maharashtra
2020-07-27,26.6,21.4,16.93,17.2,Maharashtra
2020-07-28,27.0,7.5,14.57,14.8,Maharashtra
2020-07-29,26.9,27.4,14.19,14.9,Maharashtra
2020-07-30,26.5,107.7,8.37,15.9,Maharashtra
2020-07-31,27.2,9.2,18.28,15.4,Maharashtra
2020-08-01,27.5,3.1,20.82,20.0,Maharashtra
2020-08-02,27.6,1.7,20.53,26.8,Maharashtra
2020-08-03,26.7,37.3,11.46,34.4,Maharashtra
2020-08-04,26.8,153.3,2.85,45.9,Maharashtra
2020-08-05,26.5,144.1,2.51,40.2,Maharashtra
2020-08-06,27.2,55.4,9.89,48.1,Maharashtra
2020-08-07,27.1,12.5,12.74,32.1,Maharashtra
2020-08-08,27.2,8.9,17.74,30.4,Maharashtra
2020-08-09,27.2,5.0,10.82,23.1,Maharashtra
2020-08-10,26.2,15.0,9.75,17.4,Maharashtra
2020-08-11,26.1,27.5,5.62,19.9,Maharashtra
2020-08-12,26.3,27.5,5.8,25.1,Maharashtra
2020-08-13,26.2,28.5,7.88,26.7,Maharashtra
2020-08-14,25.7,57.1,3.89,27.6,Maharashtra
2020-08-15,25.9,48.6,5.25,25.6,Maharashtra
2020-08-16,26.2,34.6,4.28,23.9,Maharashtra
2020-08-17,25.8,33.4,5.66,23.2,Maharashtra
2020-08-18,25.9,17.5,10.62,22.5,Maharashtra
2020-08-19,26.4,12.1,16.4,27.1,Maharashtra
2020-08-20,26.0,36.8,8.92,20.8,Maharashtra
2020-08-21,26.1,42.8,8.29,22.8,Maharashtra
2020-08-22,26.4,14.1,11.67,24.6,Maharashtra
2020-08-23,26.5,8.6,14.96,27.2,Maharashtra
2020-08-24,26.9,8.0,19.27,27.9,Maharashtra
2020-08-25,27.0,3.6,20.87,25.8,Maharashtra
2020-08-26,26.9,4.7,21.64,21.7,Maharashtra
2020-08-27,26.0,9.8,14.32,17.6,Maharashtra
2020-08-28,25.7,29.7,8.35,20.1,Maharashtra
2020-08-29,25.5,34.5,4.3,21.0,Maharashtra
2020-08-30,25.8,21.6,8.34,24.1,Maharashtra
2020-08-31,26.2,14.4,18.52,21.8,Maharashtra
2020-09-01,26.2,3.7,19.25,13.0,Maharashtra
2020-09-02,27.0,2.4,21.14,18.3,Maharashtra
2020-09-03,27.5,1.2,20.61,15.0,Maharashtra
2020-09-04,28.0,3.3,20.99,13.2,Maharashtra
2020-09-05,28.0,0.6,21.33,13.5,Maharashtra
2020-09-06,28.0,10.1,12.93,13.6,Maharashtra
2020-09-07,27.4,2.7,10.99,19.8,Maharashtra
2020-09-08,27.1,12.4,17.6,14.3,Maharashtra
2020-09-09,27.9,5.1,19.71,14.3,Maharashtra
2020-09-10,27.4,4.8,18.01,12.5,Maharashtra
2020-09-11,27.1,27.5,12.77,13.4,Maharashtra
2020-09-12,26.7,5.4,15.68,39.3,Maharashtra
2020-09-13,27.1,6.4,16.29,25.2,Maharashtra
2020-09-14,26.7,7.7,15.02,13.3,Maharashtra
2020-09-15,26.4,8.7,14.95,12.0,Maharashtra
2020-09-16,26.4,9.3,14.19,11.7,Maharashtra
2020-09-17,26.7,10.6,13.36,14.9,Maharashtra
2020-09-18,26.4,12.4,12.9,10.0,Maharashtra
2020-09-19,27.1,4.4,17.33,13.5,Maharashtra
2020-09-20,27.1,4.7,13.99,17.5,Maharashtra
2020-09-21,27.3,16.3,15.76,13.8,Maharashtra
2020-09-22,26.8,17.6,12.68,14.6,Maharashtra
2020-09-23,26.2,150.2,1.99,31.5,Maharashtra
2020-09-24,26.8,7.8,17.51,14.3,Maharashtra
2020-09-25,26.8,6.4,10.63,16.9,Maharashtra
2020-09-26,26.9,2.5,20.74,15.6,Maharashtra
2020-09-27,26.3,2.5,16.36,11.9,Maharashtra
2020-09-28,26.4,3.0,18.09,11.5,Maharashtra
2020-09-29,26.6,0.9,20.12,13.4,Maharashtra
2020-09-30,26.7,1.2,20.65,15.1,Maharashtra
2020-10-01,26.9,1.8,19.77,15.3,Maharashtra
2020-10-02,27.3,1.5,18.98,15.0,Maharashtra
2020-10-03,27.1,2.8,16.72,13.8,Maharashtra
2020-10-04,26.4,9.0,14.05,12.0,Maharashtra
2020-10-05,26.8,2.3,16.26,13.6,Maharashtra
2020-10-06,27.1,0.7,19.47,16.1,Maharashtra
2020-10-07,27.7,0.7,18.88,15.4,Maharashtra
2020-10-08,28.3,0.0,19.05,14.3,Maharashtra
2020-10-09,28.9,0.9,20.2,15.0,Maharashtra
2020-10-10,28.3,7.2,15.99,14.3,Maharashtra
2020-10-11,27.6,3.3,9.35,9.1,Maharashtra
2020-10-12,27.8,2.9,15.78,10.8,Maharashtra
2020-10-13,28.1,5.0,15.96,9.6,Maharashtra
2020-10-14,27.7,6.8,9.35,10.1,Maharashtra
2020-10-15,28.0,28.4,12.32,16.0,Maharashtra
2020-10-16,27.8,0.3,17.52,24.0,Maharashtra
2020-10-17,27.6,1.1,18.03,23.1,Maharashtra
2020-10-18,27.1,0.4,16.71,16.1,Maharashtra
2020-10-19,27.0,4.8,16.31,14.2,Maharashtra
2020-10-20,27.2,4.6,17.55,14.5,Maharashtra
2020-10-21,27.2,8.7,17.23,13.8,Maharashtra
2020-10-22,26.8,15.4,15.81,15.5,Maharashtra
2020-10-23,27.1,1.3,18.81,11.6,Maharashtra
2020-10-24,27.1,2.8,16.47,10.4,Maharashtra
2020-10-25,27.1,3.9,15.79,12.0,Maharashtra
2020-10-26,27.7,0.0,18.7,14.3,Maharashtra
2020-10-27,27.4,0.0,19.93,12.4,Maharashtra
2020-10-28,27.3,0.0,19.76,11.2,Maharashtra
2020-10-29,26.9,0.0,19.84,11.8,Maharashtra
2020-10-30,26.6,0.0,19.86,13.0,Maharashtra
2020-10-31,26.3,0.0,20.16,13.2,Maharashtra
2020-11-01,26.5,0.0,18.93,13.0,Maharashtra
2020-11-02,27.6,0.0,18.52,10.7,Maharashtra
2020-11-03,28.0,0.0,19.54,14.5,Maharashtra
2020-11-04,27.3,0.0,19.4,13.0,Maharashtra
2020-11-05,27.0,0.0,19.68,13.1,Maharashtra
2020-11-06,26.7,0.0,19.79,16.2,Maharashtra
2020-11-07,26.4,0.0,19.86,15.5,Maharashtra
2020-11-08,27.6,0.0,19.14,13.6,Maharashtra
2020-11-09,26.6,0.0,19.38,13.3,Maharashtra
2020-11-10,25.7,0.0,19.73,14.3,Maharashtra
2020-11-11,25.2,0.0,19.77,17.3,Maharashtra
2020-11-12,25.3,0.0,19.62,15.4,Maharashtra
2020-11-13,26.2,0.0,18.62,17.2,Maharashtra
2020-11-14,27.5,0.0,17.44,14.9,Maharashtra
2020-11-15,27.8,0.0,17.31,14.8,Maharashtra
2020-11-16,28.1,0.0,18.44,18.3,Maharashtra
2020-11-17,28.6,0.0,17.54,18.4,Maharashtra
2020-11-18,27.5,0.1,16.78,12.5,Maharashtra
2020-11-19,27.8,0.0,16.17,18.0,Maharashtra
2020-11-20,27.3,0.0,14.62,16.3,Maharashtra
2020-11-21,26.6,0.0,18.01,16.4,Maharashtra
2020-11-22,25.6,0.0,17.92,16.7,Maharashtra
2020-11-23,25.7,0.0,17.99,17.6,Maharashtra
2020-11-24,25.7,0.0,16.91,16.0,Maharashtra
2020-11-25,26.3,0.0,15.43,17.4,Maharashtra
2020-11-26,26.2,0.0,17.6,21.5,Maharashtra
2020-11-27,27.6,0.0,17.82,22.6,Maharashtra
2020-11-28,27.1,0.0,14.58,15.6,Maharashtra
2020-11-29,27.2,0.0,17.06,14.3,Maharashtra
2020-11-30,27.0,0.0,16.68,16.0,Maharashtra
2020-12-01,28.0,0.0,16.86,16.8,Maharashtra
2020-12-02,27.3,0.0,17.02,19.5,Maharashtra
2020-12-03,26.4,0.0,17.39,17.3,Maharashtra
2020-12-04,25.7,0.0,17.21,14.0,Maharashtra
2020-12-05,25.5,0.0,17.61,14.3,Maharashtra
2020-12-06,25.6,0.0,17.78,15.3,Maharashtra
2020-12-07,25.9,0.0,17.67,17.2,Maharashtra
2020-12-08,26.0,0.0,17.22,15.3,Maharashtra
2020-12-09,26.4,0.0,15.74,14.7,Maharashtra
2020-12-10,27.3,0.0,15.8,14.5,Maharashtra
2020-12-11,25.8,1.0,9.31,15.0,Maharashtra
2020-12-12,25.6,1.3,10.52,17.7,Maharashtra
2020-12-13,25.1,0.0,11.08,15.4,Maharashtra
2020-12-14,24.1,22.5,10.29,11.2,Maharashtra
2020-12-15,24.8,0.0,15.64,21.0,Maharashtra
2020-12-16,24.9,0.0,16.42,19.4,Maharashtra
2020-12-17,25.2,0.0,16.65,19.5,Maharashtra
2020-12-18,25.0,0.0,16.84,15.3,Maharashtra
2020-12-19,25.4,0.0,16.99,18.4,Maharashtra
2020-12-20,25.0,0.0,17.28,17.9,Maharashtra
2020-12-21,24.1,0.0,17.57,16.9,Maharashtra
2020-12-22,23.2,0.0,17.29,14.1,Maharashtra
2020-12-23,23.2,0.0,17.42,13.0,Maharashtra
2020-12-24,23.5,0.0,17.29,16.4,Maharashtra
2020-12-25,25.1,0.0,16.77,12.8,Maharashtra
2020-12-26,25.0,0.0,16.77,14.3,Maharashtra
2020-12-27,24.8,0.0,16.59,20.9,Maharashtra
2020-12-28,23.2,0.0,17.6,23.1,Maharashtra
2020-12-29,22.0,0.0,17.23,18.7,Maharashtra
2020-12-30,22.9,0.0,17.04,20.4,Maharashtra
2020-12-31,24.5,0.0,17.0,15.3,Maharashtra
2021-01-01,25.4,0.0,15.69,17.3,Maharashtra
2021-01-02,25.0,0.0,15.52,16.2,Maharashtra
2021-01-03,24.3,0.0,16.82,18.0,Maharashtra
2021-01-04,24.0,0.0,15.53,16.6,Maharashtra
2021-01-05,24.0,0.4,15.95,20.9,Maharashtra
2021-01-06,24.5,0.0,16.28,21.8,Maharashtra
2021-01-07,25.2,0.2,13.81,17.6,Maharashtra
2021-01-08,25.2,2.8,11.78,11.5,Maharashtra
2021-01-09,25.9,0.2,15.97,16.1,Maharashtra
2021-01-10,26.9,0.0,15.97,14.3,Maharashtra
2021-01-11,26.9,0.0,17.04,16.1,Maharashtra
2021-01-12,27.3,0.0,17.14,20.7,Maharashtra
2021-01-13,26.9,0.0,17.3,18.9,Maharashtra
2021-01-14,24.8,0.0,17.63,20.1,Maharashtra
2021-01-15,23.7,0.0,17.71,19.1,Maharashtra
2021-01-16,22.7,0.0,18.14,18.6,Maharashtra
2021-01-17,23.4,0.0,17.76,14.7,Maharashtra
2021-01-18,24.2,0.0,17.55,18.1,Maharashtra
2021-01-19,25.2,0.0,17.99,17.2,Maharashtra
2021-01-20,24.7,0.0,18.49,18.1,Maharashtra
2021-01-21,23.0,0.0,19.1,17.6,Maharashtra
2021-01-22,23.0,0.0,18.65,18.6,Maharashtra
2021-01-23,24.1,0.0,18.86,20.1,Maharashtra
2021-01-24,23.8,0.0,18.98,19.6,Maharashtra
2021-01-25,22.5,0.0,19.26,19.1,Maharashtra
2021-01-26,22.0,0.0,19.36,20.4,Maharashtra
2021-01-27,21.5,0.0,19.72,18.4,Maharashtra
2021-01-28,21.6,0.0,19.7,20.0,Maharashtra
2021-01-29,22.4,0.0,19.56,17.9,Maharashtra
2021-01-30,23.1,0.0,19.67,19.9,Maharashtra
2021-01-31,23.5,0.0,19.59,19.2,Maharashtra
2021-02-01,25.7,0.0,19.13,19.7,Maharashtra
2021-02-02,26.3,0.0,19.79,17.9,Maharashtra
2021-02-03,24.9,0.0,19.99,16.6,Maharashtra
2021-02-04,24.3,0.0,20.06,21.1,Maharashtra
2021-02-05,24.3,0.0,20.28,22.7,Maharashtra
2021-02-06,24.7,0.0,20.55,21.3,Maharashtra
2021-02-07,25.8,0.0,20.78,19.6,Maharashtra
2021-02-08,24.9,0.0,21.15,22.0,Maharashtra
2021-02-09,24.1,0.0,21.47,17.1,Maharashtra
2021-02-10,23.6,0.0,21.37,18.4,Maharashtra
2021-02-11,24.6,0.0,21.2,16.5,Maharashtra
2021-02-12,24.5,0.0,21.07,19.5,Maharashtra
2021-02-13,24.3,0.0,21.15,22.0,Maharashtra
